183,76
183,76
179,76
176.5,76.5
175,77
172.5,76
170.5,76
168,76.5
168,76.5
165.5,78
164.5,78.5
164,78.5
162,80.5
161,80
160,81
159,81
157,81
154.5,82
152.5,82.5
149,84
149,84.5
149.5,86
147,88.5
146.5,89
145,91
144.5,91.5
143.5,91.5
141,92.5
138.5,93
137.5,94
134,95
133.5,96
132,99.5
131,101
130.5,103.5
130.5,103.5
128.5,105.5
127.5,106.5
126,109
125,109.5
123.5,111
122,114
121,114
120.5,117
119.5,118.5
119,121
118.5,121.5
118.5,122.5
117.5,124
117,124.5
115,126
114.5,126.5
114,127
113.5,130
113,131
114,131
114,132
114.5,133
114.5,133
114.5,133
114,132.5
113.5,132.5
112,133.5
111,133.5
111,133.5
111,136
110.5,138.5
111,138.5
111,139.5
111.5,140
111,141
111,140.5
110,143
109,143
108.5,144
107.5,146
107.5,146.5
107.5,145.5
107.5,145.5
107.5,145
107.5,146.5
109,146.5
108.5,148
108.5,148
108.5,149
107.5,150
108,150
108,150.5
107.5,151.5
108.5,152
108,152
108,152
108.5,152.5
109,153
109.5,153
108.5,154.5
109,155
