106,150.5
107.5,149.5
105.5,151
110.5,150
108.5,149.5
109,148.5
109,149
109.5,148.5
110,148
109.5,146.5
110,146.5
109.5,146.5
109.5,145.5
109,145
109,143.5
109.5,143
110,142.5
111.5,143
112,143.5
112.5,144
112.5,147
113,147
112.5,147
112.5,147.5
113,147.5
113,146.5
112.5,146
113.5,146
113.5,146
115.5,146.5
117,146.5
117.5,146
117.5,146
117.5,147.5
117.5,146
117.5,147.5
117,148
117,148.5
117.5,153
119.5,152.5
120,153.5
122.5,154
123,153.5
123.5,155
124,155.5
124.5,156
125,158.5
125.5,159
125.5,159.5
128,161.5
125.5,162
128.5,164
130,165
131,165
134.5,166
135,167
135,167.5
133.5,168
135.5,169
135,171
136,172.5
137.5,174.5
139.5,175.5
141.5,176
145.5,177
149,177.5
153.5,178.5
155.5,179
157,179
159,180.5
161,180.5
165,182
166.5,183.5
168.5,183.5
173,183.5
175.5,184
181.5,183.5
183,183
187,182.5
188,182
190,181.5
194.5,181
196,180.5
200,178.5
202,179.5
204,179
208,177.5
210,177.5
211.5,175.5
212.5,174
213,172.5
215,170.5
215.5,171
216.5,169
217.5,168
219,167
220,167
223,165.5
225.5,164.5
225.5,164
225.5,163
227,161.5
227,161
228,160.5
228,160
229,160
230.5,159.5
230.5,158.5
233,157.5
233.5,158.5
234.5,158.5
235.5,158.5
234.5,157
235,156.5
235,156.5
239,159
235,156.5
239.5,159.5
235,157
235.5,156.5
236,157
237,157
235.5,157
236,156.5
236,156.5
236,156
237.5,156
237,155.5
238,155.5
238.5,156.5
237.5,156.5
238,156
239,157.5
239,158
239,158
239.5,158
239.5,158.5
239,159.5
238.5,160.5
238.5,160.5
238,161
238.5,161.5
238.5,161.5
239,162
239.5,162.5
239.5,163
239.5,163
239.5,164
239.5,164.5
239,164.5
239,165.5
239,165.5
238.5,165
239,166
240.5,168
241,169
