104,157
104,157
104,157
103,156.5
103,156.5
103,156
103,156
103,155.5
103,155.5
102.5,155
103,154.5
103,154.5
104,154
104,154
106,153
105,152.5
105,152.5
106,151.5
106,151.5
106.5,150.5
106,150.5
106.5,150
106,149
106,149
106.5,148.5
107,148.5
106.5,148
107,148
107,148
107.5,148.5
107.5,148.5
107.5,148.5
108.5,148.5
108.5,148.5
108.5,148.5
108.5,148.5
109.5,149
109.5,150.5
109.5,148.5
109,148
109,148
109.5,148
109.5,148
109.5,148
111,148
111,148
113,148.5
113,148.5
113,148.5
114.5,149
113,147.5
116,149.5
116,151
116,151
116,151
116,151
119,151.5
119.5,155
119.5,151
121,156.5
121,156.5
120.5,156.5
119,156.5
119.5,156.5
120,156
120,156
120.5,159
121.5,158
125.5,159
126.5,161.5
126.5,161.5
128.5,163
127.5,163
128.5,164.5
129.5,165.5
129.5,165.5
132.5,168
132.5,168
134.5,169
135.5,172.5
135.5,172.5
140,173.5
140,173.5
144.5,175
145.5,176
145.5,176
150,178.5
150,178.5
160.5,181
161.5,181.5
161.5,181.5
164,184
165,185
166.5,186.5
167.5,187.5
167.5,187.5
171,188
171,188
173.5,190
171.5,191.5
171.5,191.5
167.5,195.5
167.5,195.5
170,194
170.5,194
172.5,194
173.5,194
173.5,194
175.5,200
176,200
177,201.5
177.5,201.5
177.5,201.5
186,194.5
186,193.5
187.5,194
186,193
186,193
