239.5,164.5
241.5,165
243.5,165.5
242,164.5
239,163
241.5,164.5
240,163
241.5,164
240.5,162.5
240,162
240,161.5
240.5,161.5
240,161.5
240,161
240,160.5
239.5,160.5
239.5,160
239.5,158
239.5,158.5
239.5,158
239.5,157
239.5,158
239,157
239,156.5
237.5,156
237,156.5
236,157
235.5,156.5
235.5,157
235.5,157.5
235.5,158
234.5,158
235,159
235.5,159
235,159
232,158.5
231.5,158.5
230,159.5
230,158.5
230,160
229.5,160.5
229.5,161
228,161.5
230,162.5
226.5,162
224.5,162
223,162
219.5,163.5
218,163.5
217.5,164
216,166.5
216,167.5
215.5,171
213.5,172.5
213.5,173.5
209,177
207.5,176
202.5,177.5
201,178.5
195,179
193,179.5
190.5,180.5
183,181.5
178.5,182
176,182.5
166.5,183
163,183
159,181.5
156.5,181
153,178
151,176.5
150.5,176.5
145,175
142,174.5
141,172.5
137.5,172.5
135.5,172
134.5,169
133.5,168
133,165.5
132.5,165
133,163.5
131,162.5
131,161
129.5,159.5
128,159.5
127,159
124.5,159.5
123.5,159
122,157.5
123,158
123,157.5
115.5,156.5
114.5,156.5
122.5,154
121.5,153.5
121,152.5
119,152
118,152
116,151.5
115.5,152
115.5,151
115.5,151.5
115.5,150
116,150
115,150
115.5,151
115,150
114,150.5
112,149
111.5,150.5
111,150
111,149.5
111,149.5
111,147
111.5,146.5
112,147.5
111.5,147.5
111,147.5
110,148
109,147.5
108.5,149
109.5,150.5
108,149.5
109,150.5
109,151
109,149.5
109,149.5
109,151
109,151
108.5,150.5
107.5,150.5
107.5,150.5
107.5,151
107,151.5
108,152.5
108,152.5
108,152.5
107.5,152.5
109.5,152.5
108,153
109,153.5
107.5,154.5
103.5,156.5
103.5,157
104,157
105,157
105.5,157
108,156.5
108.5,156.5
