191.5,202
191.5,202
192.5,201
192,201.5
191.5,200.5
192,201
192,199
191.5,201
191,201.5
191,202.5
189.5,198
189.5,198
188,197
187,196.5
186.5,196.5
188.5,196.5
188.5,196.5
189,197
187.5,196.5
187,197
186.5,196.5
185.5,195
185,194.5
177,193.5
176.5,193.5
177,192.5
175.5,193
174.5,193.5
173.5,193.5
174,193.5
171,194
169.5,193.5
168,191.5
167.5,191.5
166,189.5
164.5,188
163.5,187.5
162.5,188
160,187
157,186.5
154,186
152.5,186
147.5,184
147,183.5
145.5,179.5
145.5,177.5
144,175.5
141.5,173.5
142,173
138.5,172
137.5,170.5
135.5,171
134.5,170
130.5,169
128.5,167.5
131,166
129.5,164.5
127.5,161.5
127,160.5
125.5,159
125.5,158
116,160.5
122,157.5
120.5,156.5
118.5,154
117.5,153.5
117.5,153
117,151.5
117,150.5
117.5,150
117.5,150
117.5,148
116,149
115.5,150
113.5,147.5
112.5,147
111.5,146
111,147
111.5,146.5
111.5,147.5
111.5,147
112,149
112,149
111.5,149
111,149.5
110,150
100,152.5
109,151.5
109.5,150.5
104,153
109,152
109,150.5
109,151.5
109,151.5
103,153
103,153
101,153.5
100.5,154
