105,153.5
105,153.5
105,153.5
108,151
105,152.5
106,152
106,151
108,150
108,148.5
109,147.5
108.5,146.5
109,146
108.5,146
108,145
109,143
108,143
108,138
109,138
109.5,137
109.5,137
110.5,136.5
110.5,136.5
110.5,135
110,135
110.5,134.5
110.5,134
110.5,132
110.5,132.5
111,133.5
111.5,129.5
112.5,127.5
113.5,126.5
113.5,125.5
113.5,128
113.5,127.5
114,129.5
114,128
114,128
115.5,125.5
115.5,124.5
118,124
119,123.5
119.5,123
121,120.5
120.5,119.5
121.5,117
121,116
122.5,114.5
123.5,112
124,110.5
126,108.5
128,107.5
128.5,107
131,106
132.5,104.5
134,102
134.5,101.5
136,100
137,96.5
137.5,95
141.5,92
143,91
144.5,91.5
150.5,89.5
151.5,89
153,87
154,86.5
156,85.5
159.5,84.5
161,83.5
164,81.5
165.5,80.5
168.5,80.5
173,80.5
175,81
178,81
179.5,81.5
182,80.5
184,79.5
185,79
186,78.5
186.5,78
189,78
189.5,78
190.5,78
191.5,79
192.5,80
195,82
194.5,82.5
196.5,82.5
199,82.5
200,82
203.5,80.5
204.5,80.5
205.5,80.5
205.5,83.5
206.5,82
207,83
207,83
207,83
207.5,84
207.5,84.5
205.5,84.5
205.5,84.5
205.5,85.5
204.5,86
204,86
203.5,87
203,86.5
203,86
202,86.5
202.5,86
201.5,85
201.5,84.5
201.5,84
201.5,84
201,84.5
201,84
201,83.5
201,83
201,82.5
201,83
201,81.5
201,81.5
201,81.5
201,81.5
201,81.5
203.5,81.5
201,82
201,82
203,81.5
203,81.5
202,81.5
202,81.5
204,82
202.5,82
204,82
203.5,83
203.5,84.5
203,84.5
203.5,84.5
204,84
203,84.5
203.5,82
204,82
202.5,84
203,84
203.5,84.5
203,84.5
204.5,84
203.5,84.5
204,84
204,84.5
204,83.5
203,82
203.5,82
203.5,81.5
203.5,82.5
203.5,81.5
202,84
202,81.5
201.5,81.5
201.5,84
201.5,84
201.5,82.5
201.5,83
202,83
202,83
201.5,83.5
202.5,83.5
202.5,83.5
203,84.5
203,83.5
202.5,83.5
203.5,84.5
202.5,83.5
202,83.5
203,83.5
203.5,85
203,85
203.5,85
202.5,84.5
202,85
203.5,85
203.5,85
202,85.5
203,85
202.5,84.5
202,85.5
202.5,85
203,85
202.5,85.5
202.5,83.5
202,85
203,85
203,85.5
202.5,85
203,85
204,85
203,85
203,85
203,85
202.5,85
203,85
203,85
202.5,85
203.5,85
204,83.5
203,83.5
203,85
203.5,83.5
202.5,85.5
203,85
203,85
203,85
203.5,85
203.5,85
203,83.5
203,83.5
202.5,85
204,85
202.5,85
202.5,85
202,85
202.5,83.5
203.5,85.5
203.5,83.5
204,85
204,84.5
204,84.5
204,84
204,85.5
204,83.5
204,85.5
204.5,84
204.5,85.5
204,83.5
204,84
204.5,84
204,85
204,84
204,83.5
204,84
204,84
204.5,85
204,84
204,83.5
204,85
204,84
204,84
204,84
204,85.5
204,84
204,84
203.5,85.5
204.5,84
204,84
204,84
204,84
204,84
204.5,84
204.5,84
204,84
204,83.5
204.5,84
204.5,84
204,84
204,84
203.5,85.5
204,84
204,84
204,84
204,84
204,84
204,84
204,83
204,84
204,84
204.5,83
204,83.5
204,83.5
204,84
204,84
204,84
204,85.5
204,84
204,84
204,84
204,83.5
204,83.5
204,84
204,83.5
204,83.5
204,84
204,84
204,84
204,84
204,84
204,84
204,84
204,84
204,84
204,83
204,83.5
204,83
203.5,83.5
204,83.5
204,83.5
204,84
204,83.5
204,83.5
204,83.5
204,83.5
204,84
204,84
204,84
204,83.5
204,83.5
204,84
204,84
204,84
204,84
204,84
204,84
204,84
204.5,84
204,83.5
204,84
203.5,84
204,84
204,84
204,84
204.5,84
204,83.5
204,84
203.5,84
204.5,84
204,84
203.5,84
204,84
204,84
204,84
203.5,84
204,84
204,84
203.5,84
204,84
204,84
204,84
204,84
204,84
204,84
204,84
204.5,84
204.5,84
204,84
204,84
204,84
204.5,84
203.5,84
204,84
203.5,84
203.5,84
204,84
204,84
204,84
204.5,84
204.5,84
204,84
204,84
204.5,84
204.5,84
204,84
204,84
203.5,84
203,84
203,84
203,84
203,83.5
203,84
202.5,84
202.5,84
203.5,84
203,84
202.5,84
203.5,84
203,84
203.5,84
203,84
203,83.5
203,84
203,84
203.5,84
203,84
203,84
203,84
203,84
203,84
203.5,84
203,84
203,84
203.5,84
203.5,83.5
203.5,84
203.5,84
203,84
203,84
203.5,84
203,84
203,84
203.5,84
203.5,84
204,83.5
204,83.5
203,84
204,83.5
204,83.5
203,84
203,84
204,83.5
203,84
203,84
203,84
203,84
203.5,84
204,83.5
204,83
204,83.5
203.5,84
203.5,84
203.5,84
203.5,84
203.5,84
203.5,84
203,84
203.5,84
203,84
203.5,84
203,84
203.5,84
203.5,84
203.5,84
203.5,84
203.5,84
203.5,84
203.5,84
203.5,84
203.5,84
203.5,83.5
203.5,84
203.5,83.5
203,83.5
203,84
203.5,83.5
203,84
203,83.5
203,84
203.5,84
203,83.5
203,84
203,83.5
203,84
203,83.5
203,84
203,84
203,83.5
203,83.5
203,84
203,83.5
203,83.5
204,83.5
203,83.5
204,83
203,83.5
203.5,83.5
203,83.5
203,83.5
203,84
203,83.5
203,83.5
203.5,84
203,83.5
203,83.5
204,83.5
203,83.5
203,83.5
203,84
204,84
