118,150.5
118.5,152
119,153.5
118,152
118,154.5
118.5,154
119.5,156.5
119.5,156.5
120,158
121,159.5
122.5,160
125,161
126,161.5
127.5,162.5
128,163
129.5,164
130,165.5
132,166.5
133,169
132.5,170
133.5,171
135,173
137.5,173.5
140,174
140.5,174.5
142,175
142.5,176.5
143.5,177
144.5,179
145,180.5
146,181.5
148.5,183.5
149.5,183.5
151.5,184.5
152,184.5
154,184.5
155.5,185
156,186
157,187.5
158,186.5
159,189.5
161.5,190
162.5,190
164,191
164.5,191
167.5,191
168.5,191
168.5,191.5
169.5,191.5
170.5,191
172,192
172.5,193
173.5,193.5
174.5,194.5
175,195
176,195.5
177,195.5
177,195
177.5,195
177.5,195.5
177,194.5
180,195
178.5,195
181,196
181.5,196
182,197
182.5,197
181.5,197
181,197
182.5,197.5
183,197
184,196.5
184,197
185,197.5
185.5,198
186.5,198.5
187,198.5
187,199.5
187.5,202
189,201.5
189,201.5
189,201.5
188,201
189,201
187.5,198.5
188,199
188,199.5
188.5,201.5
188,201.5
188.5,202
188.5,201.5
189.5,203.5
189.5,200.5
190,202
190,201
191,201
191,200.5
191.5,200.5
191.5,201
191.5,202
192,200
192,202.5
192.5,202.5
191,200.5
192.5,202.5
192.5,201.5
191,200
191,200.5
190.5,199
192.5,201.5
192.5,202
192.5,203
193,200.5
193,201.5
193,201.5
193,201.5
193,201
191.5,200.5
191.5,201
191,200.5
191,202
191,202
192,202
191.5,202.5
192.5,203
192.5,203
192.5,202.5
192,203
192,203
192.5,202
192.5,202.5
192.5,202.5
194,201.5
194,201.5
