178.5,195
178,195.5
176.5,195.5
176,195.5
175.5,195
175,194
174,193.5
173,193
172.5,193.5
172.5,192
171.5,192.5
171.5,192.5
170.5,192.5
171,192
167,192.5
165.5,192.5
166.5,192
167.5,191.5
166.5,190
164.5,188.5
163,188.5
162,189
160,187.5
160,189
158,188
158,187.5
156,188
151.5,187.5
150.5,187
149.5,185
148.5,184.5
148,182.5
148,181
145.5,180.5
145.5,177.5
144.5,177
144,177
142,176
141.5,176
138,177
137.5,175.5
136.5,175
135.5,173
135,172
134.5,169
134,168.5
131.5,167.5
130.5,166.5
131,166
131,165
128.5,164.5
127,163.5
126.5,163
125,162
123,159.5
122,159.5
122,157.5
122,157
122,157
121.5,155.5
121.5,155.5
120.5,155
120,154
119,153
117.5,152.5
116.5,151.5
115.5,151
115.5,150.5
115,150.5
115,149.5
115,148
115,148.5
115,147.5
114.5,147.5
114,148
114,146.5
112.5,146
112,147
111.5,147
111,146
111.5,147
111,145.5
111.5,145.5
111.5,143
111.5,145.5
111.5,145.5
111,145
111,146
111,145.5
109.5,145.5
109,145.5
108.5,145.5
108.5,146
109,146.5
109,146.5
109,147
109.5,147.5
109.5,148
110,147.5
109.5,148
110.5,148.5
109,149
108.5,149
108.5,149.5
109.5,149.5
109,149.5
108.5,150
109,150.5
108.5,150
108,150
108,150.5
108.5,151.5
108.5,151.5
102.5,153.5
102.5,154
102.5,154
108,153.5
107.5,153.5
108,153.5
107.5,153.5
107.5,154
104.5,154.5
105,154.5
104.5,155.5
105,155.5
108,154.5
108,154.5
106,155.5
107.5,155.5
107.5,155.5
107.5,156
107.5,156
107.5,156
108,156
108,155.5
107.5,156
