206,80.5
206,80.5
206,82.5
206,82.5
205.5,85
205,85
203.5,87
203,87
202,86
202.5,86
202.5,87
201.5,87
201.5,86.5
201.5,86
202,85.5
202,85.5
201.5,85
202,85
201.5,85
201,84.5
201.5,84.5
201,84.5
201,84.5
201,84.5
201,83.5
201.5,85
201.5,85
201,84.5
201.5,85.5
201,86
201,87
201,89
201,88.5
202,88.5
202.5,87.5
203,88.5
203,87.5
203.5,87.5
202.5,88.5
203,86
202.5,85.5
202.5,84.5
203,83
203.5,82.5
203.5,83
203.5,83.5
204,84
203.5,83.5
203.5,84
202.5,84
202.5,84
201.5,84.5
200.5,84
201,83
199.5,81
198.5,81
197.5,81
196.5,81
196,81.5
193.5,81.5
193,82
190.5,81.5
189.5,82
188,82.5
186.82,82.53
169.5,82
164.5,83.5
162,85.5
159.5,88
157,91
156,92
153,94
153,93.5
148.5,94.5
144.5,97
142,97
137,99.5
136,100
134,103
133,105
133.5,106.5
131.5,109.5
131,111
129,113
128,114.5
126.5,115.5
123.5,117.5
123,118
121.5,119.5
121,122.5
121,124
120,126
119.5,126.5
118.5,127.5
117.5,128
117,129
115,130.5
114,131.5
113,132
113.5,133
113.5,134
114.5,135
114.5,135
114,135
113.5,135.5
113,135
112.5,137
112,140.5
111.5,140
110.5,141
111,142.5
111,142
110.5,139.5
111,140
110.5,144
110,146
109.5,145
109,148
108,149
108.5,150.5
109,151
109.5,151
109.5,151
110,151.5
110,152
110,152.5
105,154.5
105,154.5
109.5,154
110.5,154.5
110.5,155
115,153
115.5,153
