192,202
192,203.5
191.5,202.5
191,203
191,203
191,203
191,203
191,203
191,202.5
190.5,203
190.5,202
190.5,202
190.5,202
189,201.5
188.5,200.5
188,201.5
187.5,199.5
187,198.5
186,198.5
186.5,198
186,197
185,197
186.5,196
186.5,196
187,196
187,196.5
186.5,196.5
186,196
185.5,196.5
186.5,196.5
186,195
186,194.5
187,193.5
185,193
185,193
184,192.5
184.5,192
184.5,192.5
184.5,191.5
185,192
185,192
185,191.5
185,190.5
185,190
185,189
185,188
185,188
185,188
185,188.5
185,189
185.5,188.5
186,188.5
187,188.5
187,188
188.5,186
189,184
190,183.5
191.5,183
192.5,183
195,182.5
196.5,181.5
198,182
201,181.5
202,181
206,179.5
207.5,179
208.5,177.5
209.5,173.5
211,172.5
212,171
213,170.5
215,170
217,168.5
219,168.5
221.5,168
223,167.5
224.5,167
227,165.5
227.5,164.5
228,162
228,161.5
228,161
228.5,160.5
228,160
229.5,158.5
230,158.5
231.5,158.5
233.5,157.5
234,157.5
235.5,157.5
235.5,157
235.5,156.5
235.5,156.5
235.5,156
236,155.5
235.5,155
236.5,155
237.5,155
237.5,155
238.5,155.5
239,156.5
239,156.5
239.5,156.5
239,155
238.5,154
236.5,155
239,155
239,156.5
238.5,157
240,158
239.5,158
240.5,158.5
240,158.5
241,159.5
240.5,162
240,161.5
238.5,161
240,161
237.5,161
238,161.5
239.5,161.5
239,162
241,163
239.5,163
240,163
240,163
240,163
240,163
240,163
239.5,163.5
239.5,163.5
239.5,164.5
240,165.5
240,165.5
242,166.5
240,166.5
242.5,167.5
242.5,168
243,168
