107.5,155.5
107.5,155.5
108,155
108,155
106.5,154
107,153.5
106.5,153
107,153
107,153
105,153
105,153
108.5,152.5
108.5,152
108.5,152
110,151
109.5,152
109.5,153
109.5,153
109.5,153
109,153
109.5,154
110,150
110.5,150
110.5,150
111.5,150
112,150.5
112,150
112.5,150
112.5,150
115,151
115,150.5
116,152
116.5,152
116.5,152
121,151.5
121,151.5
119,153.5
118.5,152
118.5,152
118.5,152
118.5,152
118,156.5
119.5,157
123,157.5
124,154
124,154
126,157.5
126,159.5
125.5,160.5
126,160
126,160
127,164
127.5,165
131.5,165
134,164.5
134,164.5
139.5,166.5
141,167
142.5,169
144.5,170
146,171
148,174
149,175
150.5,175
154,178.5
154,178.5
162.5,180
166.5,179.5
170.5,179
172.5,178.5
172.5,178.5
182,180
186.5,181
192.5,181.5
196,180.5
196,180.5
201.5,177.5
204.5,176.5
205,174.5
205.5,173.5
205.5,173
210.5,170
210.5,170
214.5,166.5
218,167.5
221,166.5
222.5,165.5
223.5,165.5
224.5,163.5
224.5,162.5
224.5,162
225,161
225,161
228,159.5
229,159.5
230.5,159.5
230,159.5
230,159.5
234,159
234,159
232,158.5
232,158.5
231.5,158
232.5,157
232.5,157
232.5,157.5
232.5,157.5
232.5,157.5
236.5,158.5
236.5,159.5
237,159
235.5,159.5
235.5,159.5
233.5,159
235,159.5
235.5,159
236,159.5
236,159.5
236,160.5
236,160.5
238,162.5
238,161.5
238,161.5
238,161
238,161
237.5,162
238,162
238.5,162.5
238.5,162.5
238.5,162.5
238,164.5
239.5,165
238,165
238,165.5
238,165.5
238,165.5
236,165
236,164
237.5,165.5
237.5,165.5
