241,163.5
239.5,162
239.5,161.5
239.5,162
239.5,161.5
239.5,161.5
239.5,161
239,161
239,160.5
239.5,160.5
240,160.5
238.5,158.5
238.5,158
240,158
240.5,157.5
240.5,158
240,158
239,156.5
239,156.5
237.5,156.5
237,156.5
236.5,156
236.5,156.5
236.5,156.5
236.5,156
236.5,157.5
236,157.5
237,158.5
236.5,158
236.5,158.5
233.5,158
233,157.5
232.5,157.5
232.5,157.5
231.5,158
233,157.5
232.5,159
232,158.5
231.5,158.5
227,158.5
225,158.5
228,161
227,160.5
225,161
222,162
221,162.5
220,163
220,164.5
220.5,166.5
219.5,168
219.5,169
215.5,171.5
214,172.5
211,174
210,174.5
207,175.5
206.5,176
202,177
199.5,178
198.5,178.5
196.5,179
192,181.5
190.5,181
186.5,184.5
183.5,185
180,184
174.5,183.5
173,183
168,183
165,182
163.5,181.5
161,181.5
157,181.5
157,179.5
152.5,180.5
150,179
147.5,177.5
146.5,176.5
145,174.5
144.5,173.5
144,172.5
142,171.5
140.5,170
139,169
138,168
135,167.5
133,167
131,167.5
128.5,167
129.5,166.5
128,165
129.5,164
129.5,163.5
129,162
129,161
128,161
126.5,160
125.5,159
123.5,158.5
122.5,158.5
121.5,158
121,157
121,156.5
119.5,156
120.5,156
119.5,154
120,154
119,154
117.5,152.5
117.5,152.5
116,153
114.5,152
115,151.5
115.5,151
114.5,151
115,151.5
114.5,151.5
114.5,150.5
114,149
114,149
112.5,148.5
112,148.5
111,148.5
110.5,148.5
110,149
110.5,150
110.5,149.5
110.5,149.5
111,151.5
111,151.5
110.5,151.5
110,151.5
110,151.5
109.5,151.5
110,151.5
110,151.5
109.5,151.5
109.5,152
109.5,152
109.5,152
108.5,152.5
109,152.5
109.5,152.5
109,153.5
108.5,153.5
108.5,154
108.5,154.5
104.5,156
105,156
104.5,156.5
105.5,156.5
105.5,156.5
