110,155
107.5,155
108.5,154.5
110,154
111,152.5
111,152
111,150
111,151
110.5,149.5
110.5,149
110,147.5
110,146
110,146
109.5,143.5
110,140.5
110.5,141
110.5,139.5
111,139
112,139.5
110.5,138.5
111,137.5
109.5,137.5
110.5,137.5
110.5,134
111.5,132
112,130.5
113.5,130
114,129.5
114,128
114,127.5
114.5,126.5
114,126
114,125.5
115.5,128
116,127
116.5,126
118,124.5
119,123
119.5,122
120,121.5
120,119.5
121.5,117.5
122,115.5
123,114.5
124.5,113
125.5,111.5
127.5,110
128.5,109
130.5,106.5
131,105.5
132.5,104.5
132.5,103
132.5,103
134.5,99
136,98
135.5,97
139,95
140,94
142,93.5
143,92.5
143.5,92
145,90
145,88.5
146.5,86
148,85
150,84
151,84.5
152.5,84.5
153,84
153.5,83
156,82.5
156.5,82
158,81.5
159,79.5
159,79
160.5,78
161.5,78.5
162.5,78
163,77
163.5,77
164.5,78
165,77
166,76.5
166.5,76
166,75
166,74.5
167,74
166.5,73.5
167.5,73.5
167.5,73.5
168.5,73.5
168.5,74
169,73.5
169.5,73
169.5,73
169.5,72.5
165,68.5
165.5,68.5
165,68.5
165.5,68.5
164.5,64
164.5,64
163.5,64
164,64
164.5,64
163.5,64
163.5,64
163,63.5
162,64
162,64
162,63
162,63.5
162,63
162,62
162,62.5
162,62.5
162,62
162,62
162,62.5
161.5,62.5
162,62
161.5,62
162,62
