239.5,165
239.5,165
239.5,165
238.5,164.5
238.5,164.5
239.5,163.5
239.5,163.5
237.5,163
237,161.5
237,163
236.5,161
236.5,161
238.5,161
238.5,160.5
238.5,160.5
238,161
238,161
237,161.5
237,161.5
237,161
237,161
237.5,160.5
239,160
239.5,160
238.5,159.5
239.5,159.5
238.5,159
238.5,158
238.5,158
239,158.5
239,158.5
239,158.5
238.5,158.5
238.5,158.5
238,158.5
238.5,158.5
238,157
239,157
239,156.5
239,156.5
238.5,156
239,154.5
238,155
237.5,155
237.5,154
237.5,154
236.5,154
236.5,154
234.5,154.5
234.5,154.5
236.5,154
236.5,154
235,154.5
235,154.5
235,154.5
236,155
236,155
235,155
234,155
235.5,155.5
235.5,155.5
234,154.5
234,154.5
231.5,157
227.5,157.5
227.5,157.5
224,155.5
224,155.5
221,156
227,158
227,158
227,162.5
227,162.5
224.5,163
224.5,165.5
224.5,165.5
223,167.5
223,167.5
215.5,169.5
215,168.5
215,168.5
212.5,170.5
212.5,170.5
208,181.5
209,177
209,177
206.5,178.5
206.5,178.5
199.5,179.5
197.5,178
194.5,179
193.5,179.5
193.5,179.5
191,180.5
188,181.5
187,181
187.5,183.5
187.5,183.5
184.5,183.5
183,181.5
182,182.5
181.5,183.5
181.5,183.5
182.5,185
182.5,185.5
181,185
182.5,186.5
182.5,186.5
179,186.5
178,186.5
180.5,189.5
178.5,188
178.5,188
180,189.5
179,189
180,191
177.5,190
177.5,190
179.5,191.5
177.5,192.5
177.5,192.5
182,194
182,194
177,193.5
177,193.5
179.5,195
179.5,194.5
179.5,194.5
180.5,194.5
181,194.5
183,194.5
184.5,195
183,195
186,195
186,195
184.5,200
185,200
185.5,200
186,199.5
186,199.5
188,194.5
188.5,194.5
188.5,195
187.5,198.5
187.5,198.5
189.5,195
189.5,194.5
189.5,204
190,203
190,203
190.5,193.5
191.5,204
191,194
191.5,198.5
191.5,198.5
192.5,202.5
193,204
193,204.5
193.5,205
193.5,205
193.5,204
193.5,204
193.5,205
193.5,204
193.5,204
194,204
193,204
194,204.5
194,205
194,205
194.5,205
194.5,205
194.5,204.5
194.5,204.5
195.5,204.5
195.5,204.5
195.5,204.5
191.5,183.5
