107.5,156
108,155.5
106.5,155.5
106.5,155.5
105,155.5
103,155.5
103.5,155.5
107,151
107,151
103,154
103.5,153.5
103.5,153.5
105,153
105,153
105.5,151.5
105.5,151.5
106.5,151
106.5,151
106.5,151
108,149.5
108,149.5
108.5,149
109,149
108.5,149
108.5,148.5
108.5,148.5
109,146.5
108.5,148.5
109,150
109,148.5
109,148.5
109.5,147.5
110,147.5
110,147
110,147
110,147
110.5,146.5
110.5,146.5
111,146.5
110.5,145.5
110.5,145.5
112,144.5
112.5,144
112.5,144
114,143
114,143
116,144.5
116,144.5
115.5,141
115.5,140.5
115.5,140.5
118.5,138.5
118.5,138.5
117.5,137.5
118.5,136
118.5,136
119,136
119,136
119.5,133.5
120,133.5
120,133.5
121.5,131.5
121.5,131.5
118.5,130
118.5,129.5
118.5,129.5
122,126
122,126
122,123.5
124,122.5
122.5,120
121,118.5
121,118.5
121,113
122,111.5
124,110.5
125.5,108.5
125.5,108.5
130,107.5
130.5,107
132,106.5
133,106
133,106
135,104
136.5,102
137.5,102
139,100.5
139,100.5
144,96
147,94.5
151.5,94.5
153,93
153,93
155.5,89.5
157,88.5
159.5,87.5
160,86.5
160,86.5
163,83.5
164.5,82.5
168,81.5
169.5,81.5
169.5,81.5
173.5,81
173.5,81
177,80
178,80
179.5,79.5
180,78.5
180,78.5
183.5,78.5
184,78.5
186,78.5
185.5,78.5
185.5,78.5
189,78
191.5,78.5
194,78
196,77
196,77
197,76.5
197.5,76
198,76
198.5,76.5
198.5,76.5
199,78.5
199,78.5
199,78.5
199,78
199,78
201.5,77.5
202,78
202.5,78
203,78
203,78
203.5,78.5
203.5,77.5
203.5,78.5
204,78.5
204,78.5
205.5,78
205.5,78
205.5,78
205.5,77.5
206,77.5
206,78
206,78
205.5,78.5
205.5,78.5
206,78.5
206.5,78.5
206.5,78.5
205.5,78.5
205.5,78.5
205,79
205,79
205,79
205,80
205,81
205,82
205,82.5
205,82.5
205,82.5
205,82.5
205,84
205,83.5
205,83.5
205.5,83.5
205.5,84
205,84
205,84
205,84
205.5,84
205,84
205.5,84
205,84
205,84
205,84.5
205,83
205.5,83.5
205,83.5
205,83.5
205.5,82.5
205,82.5
205.5,82.5
206,82.5
205.5,82
205,82.5
205.5,82
205.5,82
204.5,87
205,87
205,85.5
205,85.5
204.5,85.5
204.5,87
205,85
204.5,85.5
204.5,85.5
205,85
205,85.5
205,85.5
205,85.5
205,85.5
204.5,87
205,87
205.5,87
205,86.5
205,86.5
205,84
205,85
205,85.5
204.5,85.5
204.5,85.5
205,85
204.5,85
204.5,84.5
205,84.5
205,84.5
204.5,85
205,85.5
205,85
204.5,85.5
204.5,85.5
205,84.5
205,84.5
205,85
205,85.5
205,85.5
205,85.5
205,85.5
205,85.5
205,85.5
204.5,85
205,85
205,85
204.5,85.5
205,85.5
205,85
205,85
205,85
205.5,85.5
205,85
205,85
205,85
205,85
205,85.5
205,85
205,85
205,85
205,85
205,85
205,84.5
204.5,85
205,85
205,85
204.5,85
205,84.5
205,84.5
204.5,83.5
204.5,83.5
205,85
205,84.5
204.5,84.5
205,84.5
205,84.5
205,82
205,82
205.5,84.5
204.5,84.5
205,84.5
205.5,83.5
205.5,83.5
205,84.5
205,84
205.5,84.5
205,81.5
205,81.5
205.5,81.5
205,83.5
204.5,85
205,84.5
205,84.5
204.5,83.5
205,84.5
205.5,82
205,82
205,82
205.5,81.5
205,84.5
204.5,83.5
205.5,81.5
205.5,81.5
205,84.5
205,83.5
205,84
204.5,84.5
205,84.5
205.5,81.5
204.5,84
205,81.5
205,83.5
205,83.5
204.5,83.5
205.5,84
205,83.5
204.5,85
204.5,85
205.5,83.5
205.5,83.5
205,82
205.5,81.5
205.5,84.5
205,81.5
205,83.5
205.5,83.5
205,81.5
205,81.5
205,83.5
205,83.5
205,81.5
205.5,81.5
205.5,84.5
205,81.5
205,81.5
205.5,83.5
205,83.5
205,83.5
205.5,84
205.5,84
205,84.5
205.5,83.5
205,83
205,84.5
205,84.5
205,84.5
204.5,84
204.5,84.5
205,84.5
205,84.5
204.5,84
205,83.5
204,84.5
204,84
204,84
204.5,84
204,83.5
204.5,83.5
204,83
204,83
204,82.5
204,82.5
204.5,83.5
204.5,83.5
204.5,83.5
204,83.5
204,83.5
203.5,83.5
205,83
203.5,82.5
203.5,83.5
203.5,83.5
204,82.5
204,83.5
203.5,83
204.5,83.5
204.5,83.5
204,84
204.5,84
204,85.5
204.5,85
204.5,85
204.5,86.5
204,86.5
203.5,87
203.5,87
204,86
204.5,86
205,86
206,86
206,86
206,86
207.5,86
207,86
207.5,85.5
208,85.5
208,85.5
207.5,84.5
208.5,82.5
207.5,82
207.5,81.5
207.5,81
208,81
208,81
208,80.5
208,81.5
208,82
208,82.5
208,82.5
208.5,83.5
208,84.5
208,84
208.5,84.5
208.5,84.5
208.5,84
208,82
208,82.5
207.5,84.5
207.5,84.5
207.5,85
206,85.5
204,86
205,86
205,86
202,86.5
201,87.5
200.5,86
200,85.5
200,85
198,80.5
197.5,84
196,83.5
195.5,81
195.5,81
193.5,85
193,84.5
191,84
189.5,82.5
189.5,82.5
205,84
205,84
204.5,83.5
204.5,83.5
204,83.5
204.5,83.5
204.5,83.5
204.5,83.5
204.5,83.5
204,83.5
204.5,83.5
204.5,83.5
204.5,83.5
204.5,83.5
204.5,83.5
204.5,83.5
204.5,83.5
204.5,83.5
204.5,83.5
204.5,83.5
204.5,83.5
204.5,83.5
204.5,83.5
204.5,83.5
204.5,83.5
204.5,83.5
204.5,83.5
204.5,83.5
204.5,83.5
204.5,83.5
204.5,83.5
204.5,83.5
204,83.5
204.5,83
204.5,83.5
204.5,83.5
204.5,83.5
204.5,83
204.5,83
204.5,83.5
204.5,83.5
204.5,83.5
204.5,83.5
204.5,83.5
204.5,83
204.5,83
204.5,83.5
204.5,83.5
204.5,83.5
204,83.5
204,83
204.5,83.5
204,83
204,83
204.5,83.5
204.5,83.5
204.5,84.5
204.5,82.5
204.5,82.5
204.5,82.5
204.5,82.5
204.5,83.5
204.5,82.5
204.5,82.5
204.5,83
204.5,83
204.5,83.5
204.5,82.5
204.5,83.5
204.5,83.5
204.5,84
204.5,83.5
204.5,83.5
204.5,83.5
204.5,82.5
204,82.5
204.5,83.5
204.5,83
204.5,83
204.5,83.5
204.5,82.5
204.5,82
204.5,82.5
204.5,82.5
204.5,83
204.5,83
204,83.5
204.5,82.5
204.5,82.5
204.5,84
204.5,84
204.5,83.5
204,83.5
204,83.5
204.5,82.5
204.5,82.5
204.5,82.5
204.5,83
204.5,83
204,82
204,82
204.5,82
204,84
204,83.5
204.5,82.5
204.5,82.5
204,83
204.5,82.5
204,82
204,82
204,82
204.5,82
204,82
204,83
204.5,82
204.5,82
204.5,83
204.5,82.5
205,83.5
204,82
204,82
204.5,83
204,83
204,82
204.5,83.5
204.5,83.5
204,82
204,82
204.5,83
204,83
204,83
204,83
204,83
204,83
204,82
204,83
204,82
204,82
204.5,83
204,83
