192.5,201
192.5,201
192.5,201
192.5,200.5
192.5,200.5
192.5,200.48
191.5,200.5
191.5,200.5
192.5,203.5
193,203
192,202
192,203
192,203
191.5,201.5
191.5,203
190,202.5
191,203
191,203
190.5,203
190,202.5
189,199
188.5,199.5
188.5,199.5
187,199.5
186.5,198.5
186,198
185.5,197.5
185.5,197.5
185.5,197
185.5,197
184,195.5
184,195.5
181,195
181,195
181,195
174.5,195
173.5,194
172.5,194.5
169.5,194
169.5,194
169.5,191.5
169.5,191
171.5,190
166.5,189.5
166.5,189.5
169,189.5
169.5,187.5
169.5,188
167,188
167,188
162.5,185.5
161,184
158.5,182
155,181.5
155,181.5
151,177.5
148.5,176.5
145,175
143,173.5
143,173.5
139,171.5
137.5,169.5
135,167
134.5,165.5
134.5,165.5
131.5,163
131.5,163
127.5,162
125.5,161.5
125.5,161.5
122,159
122,159
121.5,155.5
123,153.5
123,154.5
121.5,153.5
121.5,153.5
119,156
118.5,152.5
119,154
119,154
114.5,153
114.5,152
115.5,150.5
115,150
114.5,150.5
114.5,150.5
114.5,150
112.5,150
111.5,150.5
111,150
111,150
110.5,152
110,152
110.5,149
110,149
110,149
109.5,150
109.5,150
108,150
108,150
108,150
103.5,152
103.5,152
108,149.5
104.5,152
104.5,152
103.5,152
103.5,153
108.5,150
108,150
108,150
107.5,150
106.5,150
108,151
107.5,151
108,151.5
108.5,151.5
108.5,151.5
108.5,151.5
108.5,151.5
117,147.5
