242.5,163
240.5,163
241,162.5
240.5,161.5
240,161.5
239.5,161
239.5,161
239.5,161
240,161
239.5,160.5
238,160.5
239.5,160
239.5,160
239,159.5
239,159
240.5,157.5
239.5,157.5
240,157
240,156
240,156.5
239.5,156.5
239,157
238.5,155
239,155.5
238.5,154.5
238.5,155.5
238.5,158
238.5,156
238.5,156
238,155.5
236.5,156.5
236.5,156.5
235,156.5
235,156
235,156.5
235,156.5
234.5,155.5
234.5,156.5
234,156.5
234,157.5
233.5,158
234,159
232,159.5
231,159
229.5,159
228.5,159.5
228,160
227.5,160.5
228.5,161.5
228.5,161.5
226.5,163
226,164
225.5,165
225,165.5
222,166
221,166.5
219.5,168
215,168.5
214.5,169
212.5,171.5
211.5,172
210,173
209,175
208.5,176.5
206.5,178.5
204.5,180
203.5,180.5
199.5,181.5
198,181.5
194.5,182.5
194,182.5
192.5,183
191,183.5
189,183.5
187,184.5
186,185.5
185.5,187
185,188
185,188.5
183,188.5
182.5,188.5
182.5,188
181,188
181,187
180,187.5
180,188
180,188.5
179,190.5
179,190.5
179,192.5
179,192.5
177.5,192
178,192.5
177.5,192.5
177.5,192
177,191.5
177,192
177,193
177,193.5
177,194
177.5,194.5
177.5,196
177.5,196
178,196
178,196
177,196
178,195.5
176.5,195
177.5,195
179.5,196
178.5,196.5
181,197
182,197.5
182,197.5
182.5,198
182.5,198
184,199
182.5,198
183,199
184,200
184,198
184.5,198
185.5,198
186,199
186.5,201.5
187,199.5
188.5,205
188.5,205
188.5,203
189,201
189,200.5
190.5,201
190.5,201
191.5,201
192.5,202.5
193.5,202.5
